,Year,Week,SMN,SMT,VCI,TCI,VHI,Region_ID
13381,2012,4,0.09,259.72,54.6,60.31,57.45,16
13382,2012,5,0.088,259.37,45.64,68.09,56.87,16
13383,2012,6,0.085,259.89,37.36,72.29,54.82,16
13384,2012,7,0.084,261.03,32.58,74.45,53.51,16
13385,2012,8,0.095,263.48,35.85,72.67,54.25,16
13386,2012,9,0.106,266.22,39.26,69.33,54.29,16
13387,2012,10,0.124,270.0,45.01,60.84,52.92,16
13388,2012,11,0.155,274.5,54.43,47.59,51.01,16
13389,2012,12,0.18,277.61,58.92,46.52,52.72,16
13390,2012,13,0.206,280.23,63.07,46.23,54.65,16
13391,2012,14,0.229,282.83,65.2,44.32,54.76,16
13392,2012,15,0.258,285.17,68.69,43.65,56.17,16
13393,2012,16,0.295,287.64,74.67,38.45,56.56,16
13394,2012,17,0.334,289.97,79.63,32.52,56.08,16
13395,2012,18,0.369,291.44,82.05,32.0,57.03,16
13396,2012,19,0.396,292.32,81.21,36.19,58.7,16
13397,2012,20,0.413,292.51,77.61,46.01,61.81,16
13398,2012,21,0.42,292.18,70.63,56.9,63.76,16
13399,2012,22,0.472,293.93,87.74,41.98,64.86,16
13400,2012,23,0.484,294.54,89.16,37.16,63.16,16
13401,2012,24,0.489,294.91,87.62,33.29,60.46,16
13402,2012,25,0.494,295.32,88.3,29.86,59.08,16
13403,2012,26,0.495,295.62,88.65,27.8,58.22,16
13404,2012,27,0.493,296.25,88.28,22.31,55.3,16
13405,2012,28,0.491,296.57,89.52,20.12,54.82,16
13406,2012,29,0.48,296.4,87.46,24.39,55.93,16
13407,2012,30,0.473,296.27,86.91,29.97,58.44,16
13408,2012,31,0.47,296.18,87.64,30.67,59.16,16
13409,2012,32,0.46,295.77,85.14,33.47,59.3,16
13410,2012,33,0.451,295.14,84.69,37.06,60.87,16
13411,2012,34,0.439,294.2,82.44,41.42,61.93,16
13412,2012,35,0.432,293.24,83.44,42.0,62.72,16
13413,2012,36,0.43,292.86,88.62,30.73,59.67,16
13414,2012,37,0.42,292.14,90.31,22.9,56.6,16
13415,2012,38,0.401,290.95,89.07,20.93,55.0,16
13416,2012,39,0.378,289.23,86.67,21.76,54.21,16
13417,2012,40,0.353,287.49,83.23,21.41,52.32,16
13418,2012,41,0.328,285.82,82.28,17.65,49.96,16
13419,2012,42,0.296,283.6,79.36,24.75,52.05,16
13420,2012,43,0.263,280.77,74.81,36.15,55.48,16
13421,2012,44,0.23,277.9,71.01,36.67,53.84,16
13422,2012,45,0.191,274.84,62.37,39.54,50.96,16
13423,2012,46,0.152,271.54,51.76,45.26,48.51,16
13424,2012,47,0.118,267.87,42.2,53.99,48.09,16
13425,2012,48,0.098,264.13,37.31,64.12,50.72,16
13426,2012,49,0.085,260.98,33.16,69.51,51.33,16
13427,2012,50,0.074,258.97,27.33,69.45,48.39,16
13428,2012,51,0.067,257.38,24.72,68.63,46.67,16
13429,2012,52,0.062,256.73,22.98,66.88,44.93,16
13430,2013,1,0.064,257.28,27.38,63.36,45.37,16
13431,2013,2,0.065,257.55,29.88,62.09,45.99,16
13432,2013,3,0.065,257.37,30.53,64.39,47.46,16
13433,2013,4,0.062,256.76,27.84,69.55,48.69,16
13434,2013,5,0.059,256.86,23.73,74.23,48.98,16
13435,2013,6,0.06,258.14,21.03,74.79,47.91,16
13436,2013,7,0.064,259.99,20.51,73.84,47.17,16
13437,2013,8,0.07,261.79,21.96,74.76,48.36,16
13438,2013,9,0.078,263.17,23.35,77.17,50.26,16
13439,2013,10,0.086,264.48,23.44,78.88,51.16,16
13440,2013,11,0.094,265.15,22.22,83.85,53.03,16
13441,2013,12,0.105,266.9,21.35,87.11,54.23,16
13442,2013,13,0.121,269.58,20.52,89.65,55.09,16
13443,2013,14,0.145,273.25,22.09,91.09,56.59,16
13444,2013,15,0.183,277.96,29.16,87.76,58.46,16
13445,2013,16,0.237,283.37,42.74,72.77,57.75,16
13446,2013,17,0.285,287.14,52.75,62.01,57.38,16
13447,2013,18,0.329,289.61,60.85,53.21,57.03,16
13448,2013,19,0.364,291.14,64.48,50.26,57.37,16
13449,2013,20,0.393,292.37,66.96,48.1,57.53,16
13450,2013,21,0.42,293.34,69.63,44.59,57.11,16
13451,2013,22,0.442,293.95,71.9,42.32,57.11,16
13452,2013,23,0.463,294.63,77.19,37.41,57.3,16
13453,2013,24,0.476,295.1,79.75,33.45,56.6,16
13454,2013,25,0.485,295.73,82.56,28.52,55.54,16
13455,2013,26,0.484,296.07,81.98,25.91,53.94,16
13456,2013,27,0.477,296.07,79.27,27.87,53.57,16
13457,2013,28,0.468,295.95,76.22,32.71,54.47,16
13458,2013,29,0.464,296.03,77.44,34.68,56.06,16
13459,2013,30,0.462,296.1,79.32,36.83,58.07,16
13460,2013,31,0.454,296.01,77.66,39.03,58.35,16
13461,2013,32,0.446,295.7,75.9,42.45,59.18,16
13462,2013,33,0.438,294.9,75.27,48.97,62.12,16
13463,2013,34,0.425,293.63,72.57,55.97,64.27,16
13464,2013,35,0.405,291.56,67.44,67.69,67.56,16
13465,2013,36,0.385,289.4,64.78,73.19,68.99,16
13466,2013,37,0.363,287.42,62.74,75.64,69.19,16
13467,2013,38,0.341,285.69,60.63,79.52,70.07,16
13468,2013,39,0.315,284.24,57.12,79.52,68.32,16
13469,2013,40,0.292,282.31,54.38,78.91,66.64,16
13470,2013,41,0.27,280.37,54.77,72.11,63.44,16
13471,2013,42,0.249,279.01,56.67,56.29,56.48,16
13472,2013,43,0.218,277.22,53.16,47.36,50.26,16
13473,2013,44,0.19,276.4,50.82,33.8,42.31,16
13474,2013,45,0.168,275.26,51.12,27.78,39.45,16
13475,2013,46,0.146,273.2,48.77,30.67,39.72,16
13476,2013,47,0.133,272.11,51.43,29.51,40.47,16
13477,2013,48,0.127,271.16,56.32,28.57,42.45,16
13478,2013,49,0.127,270.57,61.38,24.5,42.94,16
13479,2013,50,0.128,270.59,66.58,16.24,41.41,16
13480,2013,51,0.122,270.23,67.75,10.99,39.37,16
13481,2013,52,0.116,269.42,68.68,11.03,39.86,16
13482,2014,1,0.112,268.12,71.13,14.15,42.64,16
13483,2014,2,0.106,266.09,70.61,22.52,46.56,16
13484,2014,3,0.102,264.44,66.18,31.77,48.98,16
13485,2014,4,0.106,264.31,64.16,36.16,50.16,16
13486,2014,5,0.114,266.08,63.2,34.54,48.87,16
13487,2014,6,0.13,269.87,65.48,24.94,45.21,16
13488,2014,7,0.156,273.82,74.0,14.03,44.02,16
13489,2014,8,0.186,277.09,84.05,7.19,45.62,16
13490,2014,9,0.213,279.72,90.94,3.61,47.28,16
13491,2014,10,0.236,281.86,94.29,2.71,48.5,16
13492,2014,11,0.254,283.59,94.82,2.0,48.41,16
13493,2014,12,0.271,284.98,94.9,5.4,50.15,16
13494,2014,13,0.285,286.13,94.51,8.84,51.67,16
13495,2014,14,0.3,287.3,93.9,9.54,51.72,16
13496,2014,15,0.32,288.3,93.82,13.33,53.57,16
13497,2014,16,0.343,289.55,92.67,18.2,55.44,16
13498,2014,17,0.367,290.56,91.01,26.54,58.77,16
13499,2014,18,0.39,291.34,88.83,34.23,61.53,16
13500,2014,19,0.41,292.14,86.0,39.14,62.57,16
13501,2014,20,0.426,292.46,82.56,47.27,64.91,16
13502,2014,21,0.441,292.81,79.92,50.61,65.26,16
13503,2014,22,0.454,293.2,78.18,50.27,64.23,16
13504,2014,23,0.471,293.85,81.37,45.57,63.47,16
13505,2014,24,0.479,294.14,81.42,43.8,62.61,16
13506,2014,25,0.482,294.59,81.18,40.9,61.04,16
13507,2014,26,0.479,295.01,79.37,37.58,58.47,16
13508,2014,27,0.474,295.65,77.64,32.44,55.04,16
13509,2014,28,0.465,296.03,74.93,31.62,53.27,16
13510,2014,29,0.46,296.52,75.46,28.65,52.06,16
13511,2014,30,0.457,296.88,76.54,27.11,51.82,16
13512,2014,31,0.451,296.78,75.64,29.96,52.8,16
13513,2014,32,0.445,296.16,75.24,36.92,56.08,16
13514,2014,33,0.44,295.42,76.6,42.74,59.67,16
13515,2014,34,0.436,294.83,79.32,41.42,60.37,16
13516,2014,35,0.428,293.75,80.56,40.96,60.76,16
13517,2014,36,0.421,292.38,83.34,38.94,61.14,16
13518,2014,37,0.411,291.22,85.53,33.18,59.35,16
13519,2014,38,0.393,290.33,85.18,26.46,55.82,16
13520,2014,39,0.365,288.5,80.63,28.76,54.69,16
13521,2014,40,0.335,285.89,74.41,37.77,56.09,16
13522,2014,41,0.305,283.31,71.39,40.65,56.02,16
13523,2014,42,0.274,280.9,69.0,40.52,54.76,16
13524,2014,43,0.24,278.2,64.25,41.06,52.65,16
13525,2014,44,0.207,275.65,59.8,37.56,48.68,16
13526,2014,45,0.181,272.24,57.93,42.78,50.36,16
13527,2014,46,0.148,268.86,49.48,52.2,50.84,16
13528,2014,47,0.132,268.62,50.44,47.27,48.85,16
13529,2014,48,0.122,268.09,52.18,43.98,48.08,16
13530,2014,49,0.114,266.29,51.96,44.72,48.34,16
13531,2014,50,0.111,265.23,53.4,41.08,47.24,16
13532,2014,51,0.11,264.99,57.34,34.97,46.16,16
13533,2014,52,0.108,264.52,59.97,33.58,46.77,16
13534,2015,1,0.108,264.97,66.79,28.96,47.88,16
13535,2015,2,0.114,265.65,76.32,24.92,50.62,16
13536,2015,3,0.122,267.53,82.9,17.32,50.11,16
13537,2015,4,0.13,269.2,83.81,14.05,48.93,16
13538,2015,5,0.138,270.59,79.58,15.14,47.36,16
13539,2015,6,0.146,272.2,75.37,15.81,45.59,16
13540,2015,7,0.159,273.64,75.31,15.92,45.62,16
13541,2015,8,0.178,275.75,79.73,14.41,47.07,16
13542,2015,9,0.198,277.99,83.42,12.43,47.92,16
13543,2015,10,0.211,279.83,82.41,12.74,47.58,16
13544,2015,11,0.226,281.75,81.83,11.28,46.56,16
13545,2015,12,0.236,283.01,79.11,15.22,47.16,16
13546,2015,13,0.242,284.15,75.21,18.96,47.09,16
13547,2015,14,0.252,285.69,71.47,18.86,45.16,16
13548,2015,15,0.27,287.72,70.24,16.54,43.39,16
13549,2015,16,0.295,289.45,70.41,18.04,44.22,16
13550,2015,17,0.322,291.16,70.3,19.43,44.86,16
13551,2015,18,0.346,292.28,68.48,23.23,45.86,16
13552,2015,19,0.368,293.37,66.52,24.89,45.7,16
13553,2015,20,0.391,294.18,65.77,27.28,46.52,16
13554,2015,21,0.412,294.89,65.95,27.48,46.72,16
13555,2015,22,0.43,295.46,66.11,26.66,46.39,16
13556,2015,23,0.45,296.25,70.66,20.93,45.79,16
13557,2015,24,0.463,296.69,73.03,16.9,44.96,16
13558,2015,25,0.468,296.91,73.72,16.05,44.89,16
13559,2015,26,0.464,296.96,71.8,16.53,44.17,16
13560,2015,27,0.458,297.19,68.9,15.8,42.35,16
13561,2015,28,0.451,297.74,66.98,12.6,39.79,16
13562,2015,29,0.444,297.93,66.1,12.42,39.26,16
13563,2015,30,0.438,298.19,66.12,12.07,39.1,16
13564,2015,31,0.432,298.72,65.04,8.01,36.52,16
13565,2015,32,0.421,298.81,61.15,7.09,34.12,16
13566,2015,33,0.41,298.55,58.75,7.19,32.97,16
13567,2015,34,0.395,297.38,55.28,11.51,33.39,16
13568,2015,35,0.379,295.6,53.44,18.82,36.13,16
13569,2015,36,0.368,293.58,56.35,25.39,40.87,16
13570,2015,37,0.358,291.18,59.74,34.14,46.94,16
13571,2015,38,0.344,289.07,61.69,41.37,51.53,16
13572,2015,39,0.327,286.96,62.06,47.37,54.71,16
13573,2015,40,0.305,284.33,60.22,55.59,57.9,16
13574,2015,41,0.278,281.68,58.41,57.62,58.01,16
13575,2015,42,0.245,278.87,55.03,56.58,55.81,16
13576,2015,43,0.212,276.29,49.93,52.57,51.25,16
13577,2015,44,0.181,275.17,46.01,40.1,43.06,16
13578,2015,45,0.15,273.4,40.95,36.92,38.93,16
13579,2015,46,0.131,271.54,39.9,38.82,39.36,16
13580,2015,47,0.127,271.29,47.26,33.62,40.44,16
13581,2015,48,0.127,271.16,56.0,28.49,42.25,16
13582,2015,49,0.128,270.54,61.59,24.56,43.07,16
13583,2015,50,0.129,269.98,67.06,19.31,43.19,16
13584,2015,51,0.126,268.7,70.06,18.34,44.2,16
13585,2015,52,0.12,266.71,71.09,23.91,47.5,16
13586,2016,1,0.11,264.48,69.26,31.68,50.47,16
13587,2016,2,0.102,263.31,67.04,36.54,51.79,16
13588,2016,3,0.102,263.83,66.02,35.43,50.72,16
13589,2016,4,0.108,265.32,65.83,32.12,48.98,16
13590,2016,5,0.119,267.8,66.49,27.37,46.93,16
13591,2016,6,0.128,269.69,64.02,26.29,45.15,16
13592,2016,7,0.137,270.85,63.01,27.6,45.31,16
13593,2016,8,0.145,271.16,62.01,34.18,48.1,16
13594,2016,9,0.149,271.02,58.73,43.23,50.98,16
13595,2016,10,0.152,270.68,54.35,52.22,53.29,16
13596,2016,11,0.195,277.12,68.14,32.46,50.3,16
13597,2016,12,0.219,279.75,71.91,30.64,51.28,16
13598,2016,13,0.24,282.37,74.3,28.43,51.37,16
13599,2016,14,0.26,284.78,75.21,24.76,49.98,16
13600,2016,15,0.288,287.15,78.44,21.21,49.83,16
13601,2016,16,0.317,288.98,80.66,22.26,51.46,16
13602,2016,17,0.341,290.06,78.68,30.93,54.81,16
13603,2016,18,0.358,290.64,74.09,41.57,57.83,16
13604,2016,19,0.376,291.67,70.36,44.01,57.18,16
13605,2016,20,0.396,292.87,68.21,42.1,55.16,16
13606,2016,21,0.413,293.66,66.7,40.86,53.78,16
13607,2016,22,0.429,294.19,65.96,39.83,52.89,16
13608,2016,23,0.445,294.96,68.55,34.12,51.33,16
13609,2016,24,0.455,295.72,69.16,26.93,48.05,16
13610,2016,25,0.461,296.27,70.86,22.8,46.83,16
13611,2016,26,0.459,296.23,69.73,24.57,47.15,16
13612,2016,27,0.457,296.53,68.99,23.09,46.04,16
13613,2016,28,0.455,297.04,69.53,20.53,45.03,16
13614,2016,29,0.451,297.06,70.46,22.6,46.53,16
13615,2016,30,0.447,297.1,71.48,24.88,48.18,16
13616,2016,31,0.444,297.54,72.13,21.42,46.78,16
13617,2016,32,0.44,297.87,72.48,17.56,45.02,16
13618,2016,33,0.434,297.91,73.05,14.22,43.64,16
13619,2016,34,0.425,297.54,72.71,9.35,41.03,16
13620,2016,35,0.414,296.61,72.69,6.43,39.56,16
13621,2016,36,0.395,295.19,70.3,6.81,38.55,16
13622,2016,37,0.372,293.19,66.76,11.6,39.18,16
13623,2016,38,0.346,291.1,62.88,18.41,40.65,16
13624,2016,39,0.31,287.93,54.26,36.02,45.14,16
13625,2016,40,0.274,284.06,45.52,58.92,52.22,16
13626,2016,41,0.235,279.72,37.83,78.15,57.99,16
13627,2016,42,0.193,274.36,28.66,92.26,60.46,16
13628,2016,43,0.145,269.04,16.19,96.17,56.18,16
13629,2016,44,0.113,264.95,10.33,94.89,52.61,16
13630,2016,45,0.092,262.85,8.23,90.51,49.37,16
13631,2016,46,0.085,262.87,12.3,82.81,47.56,16
13632,2016,47,0.086,263.51,21.5,74.04,47.77,16
13633,2016,48,0.088,263.94,30.08,65.58,47.83,16
13634,2016,49,0.083,263.27,31.23,59.91,45.57,16
13635,2016,50,0.078,262.48,29.8,54.81,42.31,16
13636,2016,51,0.076,262.05,31.87,49.63,40.75,16
13637,2016,52,0.071,261.49,31.22,48.17,39.69,16
13638,2017,1,0.067,261.54,30.6,45.53,38.07,16
13639,2017,2,0.068,261.49,33.76,45.26,39.51,16
13640,2017,3,0.068,261.53,34.71,46.29,40.5,16
13641,2017,4,0.071,261.86,34.93,47.52,41.23,16
13642,2017,5,0.074,263.23,34.03,47.0,40.52,16
13643,2017,6,0.081,265.64,34.47,43.05,38.76,16
13644,2017,7,0.096,268.7,39.19,36.25,37.72,16
13645,2017,8,0.116,271.56,46.37,31.68,39.03,16
13646,2017,9,0.14,274.61,54.57,26.41,40.49,16
13647,2017,10,0.165,277.64,60.71,21.53,41.12,16
13648,2017,11,0.187,279.92,64.41,18.79,41.6,16
13649,2017,12,0.208,281.74,66.82,20.78,43.8,16
13650,2017,13,0.227,283.52,68.4,22.7,45.55,16
13651,2017,14,0.25,285.5,70.81,21.43,46.12,16
13652,2017,15,0.274,286.9,71.91,25.26,48.59,16
13653,2017,16,0.297,288.3,71.15,31.35,51.25,16
13654,2017,17,0.317,288.87,67.84,45.79,56.81,16
13655,2017,18,0.34,289.57,66.02,54.79,60.4,16
13656,2017,19,0.367,291.01,65.87,52.51,59.19,16
13657,2017,20,0.392,292.32,66.28,49.09,57.69,16
13658,2017,21,0.413,293.0,66.15,48.8,57.48,16
13659,2017,22,0.431,293.38,66.6,48.64,57.62,16
13660,2017,23,0.445,293.83,68.41,46.07,57.24,16
13661,2017,24,0.458,294.62,70.56,38.93,54.75,16
13662,2017,25,0.467,294.91,73.72,37.81,55.76,16
13663,2017,26,0.471,295.02,75.48,37.92,56.7,16
13664,2017,27,0.469,295.36,75.62,36.09,55.85,16
13665,2017,28,0.466,295.41,75.86,38.99,57.43,16
13666,2017,29,0.462,295.29,76.67,43.64,60.16,16
13667,2017,30,0.456,295.18,76.74,47.78,62.26,16
13668,2017,31,0.456,295.49,78.73,44.91,61.82,16
13669,2017,32,0.451,295.38,78.83,45.74,62.28,16
13670,2017,33,0.439,294.56,75.73,52.39,64.06,16
13671,2017,34,0.423,293.38,71.72,58.56,65.14,16
13672,2017,35,0.403,292.08,66.87,61.3,64.08,16
13673,2017,36,0.378,290.16,61.56,64.79,63.18,16
13674,2017,37,0.354,288.12,58.27,68.57,63.42,16
13675,2017,38,0.33,286.64,55.27,69.27,62.27,16
13676,2017,39,0.302,285.01,50.7,70.99,60.84,16
13677,2017,40,0.262,282.32,40.18,78.84,59.51,16
13678,2017,41,0.224,279.26,31.94,83.7,57.82,16
13679,2017,42,0.185,275.41,24.4,84.81,54.61,16
13680,2017,43,0.157,271.54,21.7,81.6,51.65,16
13681,2017,44,0.131,268.31,19.89,77.37,48.63,16
13682,2017,45,0.121,267.59,24.94,67.02,45.98,16
13683,2017,46,0.112,267.79,28.59,58.5,43.54,16
13684,2017,47,0.112,268.47,37.98,48.9,43.44,16
13685,2017,48,0.109,268.56,44.49,42.46,43.47,16
13686,2017,49,0.103,267.62,45.87,39.11,42.49,16
13687,2017,50,0.098,266.5,45.25,35.79,40.52,16
13688,2017,51,0.101,266.16,51.43,30.08,40.76,16
13689,2017,52,0.1,265.43,59.62,28.08,43.85,16
13690,2018,1,0.103,265.0,64.19,27.93,46.06,16
13691,2018,2,0.102,264.13,67.97,30.52,49.24,16
13692,2018,3,0.096,263.3,61.99,37.53,49.76,16
13693,2018,4,0.09,262.1,53.06,45.22,49.14,16
13694,2018,5,0.083,261.21,41.79,54.68,48.23,16
13695,2018,6,0.082,262.02,33.03,62.3,47.67,16
13696,2018,7,0.083,262.85,30.62,64.56,47.59,16
13697,2018,8,0.089,264.12,31.82,66.75,49.28,16
13698,2018,9,0.1,265.8,33.58,67.68,50.63,16
13699,2018,10,0.111,267.81,35.99,65.87,50.93,16
13700,2018,11,0.128,269.93,37.74,64.86,51.3,16
13701,2018,12,0.153,273.88,42.11,58.32,50.22,16
13702,2018,13,0.185,278.38,50.17,47.49,48.83,16
13703,2018,14,0.233,283.62,62.04,31.9,46.97,16
13704,2018,15,0.277,287.49,72.2,20.21,46.2,16
13705,2018,16,0.317,290.21,80.6,12.03,46.31,16
13706,2018,17,0.349,291.95,83.18,10.68,46.93,16
13707,2018,18,0.374,292.84,81.77,16.72,49.24,16
13708,2018,19,0.396,293.72,79.69,20.8,50.24,16
13709,2018,20,0.419,294.86,79.08,19.42,49.25,16
13710,2018,21,0.437,295.46,78.02,20.94,49.48,16
13711,2018,22,0.45,295.83,76.04,22.27,49.16,16
13712,2018,23,0.46,295.85,75.4,24.6,50.0,16
13713,2018,24,0.464,295.57,73.36,28.37,50.86,16
13714,2018,25,0.465,295.46,72.48,31.28,51.88,16
13715,2018,26,0.465,295.49,72.47,32.17,52.32,16
13716,2018,27,0.463,295.47,72.16,34.28,53.22,16
13717,2018,28,0.46,295.57,72.34,36.72,54.53,16
13718,2018,29,0.458,295.96,74.79,35.11,54.95,16
13719,2018,30,0.455,296.15,75.96,35.87,55.92,16
13720,2018,31,0.449,296.24,75.16,36.02,55.59,16
13721,2018,32,0.444,296.49,75.25,32.93,54.09,16
13722,2018,33,0.438,296.43,75.56,30.88,53.22,16
13723,2018,34,0.428,295.99,74.92,27.32,51.12,16
13724,2018,35,0.417,295.41,74.45,20.49,47.47,16
13725,2018,36,0.407,294.47,76.58,14.59,45.59,16
13726,2018,37,0.393,292.93,77.36,13.84,45.6,16
13727,2018,38,0.377,291.63,77.81,11.51,44.66,16
13728,2018,39,0.359,290.33,78.08,6.87,42.47,16
13729,2018,40,0.336,288.58,75.1,6.91,41.0,16
13730,2018,41,0.307,286.75,72.8,4.96,38.88,16
13731,2018,42,0.278,285.28,71.41,5.61,38.51,16
13732,2018,43,0.248,283.45,68.52,9.18,38.85,16
13733,2018,44,0.22,280.7,66.57,10.03,38.3,16
13734,2018,45,0.2,277.02,68.96,18.09,43.53,16
13735,2018,46,0.177,273.11,67.16,30.43,48.8,16
13736,2018,47,0.158,270.56,67.04,36.99,52.01,16
13737,2018,48,0.137,268.37,62.38,42.38,52.38,16
13738,2018,49,0.11,265.17,50.02,49.96,49.99,16
13739,2018,50,0.087,262.38,37.6,54.32,45.96,16
13740,2018,51,0.075,260.23,31.78,56.92,44.35,16
13741,2018,52,0.069,259.81,30.22,54.87,42.55,16
13742,2019,1,0.067,260.38,31.38,50.09,40.73,16
13743,2019,2,0.071,260.75,36.93,48.07,42.5,16
13744,2019,3,0.079,261.76,44.92,44.76,44.84,16
13745,2019,4,0.088,263.47,50.31,40.19,45.25,16
13746,2019,5,0.099,265.6,52.88,37.2,45.04,16
13747,2019,6,0.12,268.74,59.39,30.97,45.18,16
13748,2019,7,0.145,271.91,67.95,23.96,45.95,16
13749,2019,8,0.169,274.12,75.32,22.35,48.84,16
13750,2019,9,0.191,275.99,80.5,22.45,51.47,16
13751,2019,10,0.212,278.34,83.3,20.35,51.82,16
13752,2019,11,0.228,280.7,83.35,16.82,50.08,16
13753,2019,12,0.24,282.76,81.33,16.88,49.1,16
13754,2019,13,0.253,284.87,80.26,15.65,47.95,16
13755,2019,14,0.265,287.07,78.12,11.09,44.6,16
13756,2019,15,0.278,288.3,73.87,13.07,43.47,16
13757,2019,16,0.296,289.65,70.87,16.72,43.8,16
13758,2019,17,0.311,290.55,65.2,25.98,45.59,16
13759,2019,18,0.327,291.05,59.95,36.79,48.37,16
13760,2019,19,0.349,291.54,57.94,45.44,51.69,16
13761,2019,20,0.376,292.22,59.1,49.41,54.26,16
13762,2019,21,0.405,293.21,62.56,45.81,54.18,16
13763,2019,22,0.427,293.77,65.01,43.91,54.46,16
13764,2019,23,0.447,294.56,69.49,37.89,53.69,16
13765,2019,24,0.463,295.43,73.04,29.69,51.37,16
13766,2019,25,0.469,295.34,74.45,32.49,53.47,16
13767,2019,26,0.469,295.22,74.34,35.1,54.72,16
13768,2019,27,0.465,295.33,73.22,35.73,54.47,16
13769,2019,28,0.461,295.35,72.91,39.17,56.04,16
13770,2019,29,0.458,295.36,74.29,42.41,58.35,16
13771,2019,30,0.454,295.44,75.19,44.29,59.74,16
13772,2019,31,0.451,295.8,75.84,40.98,58.41,16
13773,2019,32,0.447,296.0,76.52,38.43,57.48,16
13774,2019,33,0.441,296.06,77.43,34.93,56.18,16
13775,2019,34,0.433,295.83,77.88,29.11,53.49,16
13776,2019,35,0.422,295.02,76.93,25.22,51.07,16
13777,2019,36,0.409,293.96,77.52,20.39,48.96,16
13778,2019,37,0.393,292.58,77.28,17.89,47.58,16
13779,2019,38,0.371,291.1,75.08,17.76,46.42,16
13780,2019,39,0.345,289.82,71.36,12.9,42.13,16
13781,2019,40,0.319,288.62,67.19,6.41,36.8,16
13782,2019,41,0.291,286.95,65.01,2.92,33.97,16
13783,2019,42,0.262,285.67,63.66,2.54,33.1,16
13784,2019,43,0.236,284.56,62.32,2.52,32.42,16
13785,2019,44,0.212,282.37,62.45,1.16,31.8,16
13786,2019,45,0.196,280.28,66.53,1.75,34.14,16
13787,2019,46,0.175,278.14,65.92,5.31,35.62,16
13788,2019,47,0.165,276.59,71.44,6.11,38.78,16
13789,2019,48,0.159,275.99,76.54,3.95,40.25,16
13790,2019,49,0.153,275.01,78.62,3.22,40.92,16
13791,2019,50,0.148,273.73,81.04,1.66,41.35,16
13792,2019,51,0.142,272.31,82.41,1.35,41.88,16
13793,2019,52,0.136,271.37,84.0,2.28,43.14,16
13794,2020,1,0.13,270.62,87.11,2.83,44.97,16
13795,2020,2,0.125,270.17,89.16,3.67,46.42,16
13796,2020,3,0.126,270.31,88.32,4.4,46.36,16
13797,2020,4,0.129,270.51,84.76,8.07,46.42,16
13798,2020,5,0.137,270.9,80.26,13.3,46.78,16
13799,2020,6,0.147,271.99,76.99,15.98,46.49,16
13800,2020,7,0.157,272.57,75.13,19.85,47.49,16
13801,2020,8,0.174,274.01,78.17,21.47,49.82,16
13802,2020,9,0.194,276.35,81.96,19.4,50.68,16
13803,2020,10,0.216,278.63,85.2,17.89,51.55,16
13804,2020,11,0.234,280.52,86.11,16.74,51.42,16
13805,2020,12,0.248,282.71,85.14,16.76,50.95,16
13806,2020,13,0.261,284.95,83.94,15.26,49.6,16
13807,2020,14,0.271,286.93,80.62,12.11,46.37,16
13808,2020,15,0.281,288.46,75.33,12.27,43.8,16
13809,2020,16,0.29,289.69,68.36,17.04,42.7,16
13810,2020,17,0.302,290.45,61.16,27.74,44.45,16
13811,2020,18,0.318,291.21,56.15,35.76,45.96,16
13812,2020,19,0.333,291.45,50.56,47.07,48.81,16
13813,2020,20,0.35,291.46,46.96,58.45,52.7,16
13814,2020,21,0.374,291.95,47.6,59.77,53.68,16
13815,2020,22,0.396,292.47,50.08,57.67,53.87,16
13816,2020,23,0.422,293.21,56.88,51.97,54.43,16
13817,2020,24,0.443,293.98,63.13,45.39,54.26,16
13818,2020,25,0.46,294.59,70.35,41.08,55.72,16
13819,2020,26,0.472,295.08,76.54,36.97,56.76,16
13820,2020,27,0.476,295.39,79.68,35.35,57.51,16
13821,2020,28,0.474,295.36,80.53,39.12,59.82,16
13822,2020,29,0.471,295.13,81.96,44.97,63.46,16
13823,2020,30,0.469,295.13,84.05,47.97,66.01,16
13824,2020,31,0.467,295.36,85.11,45.95,65.53,16
13825,2020,32,0.463,295.5,85.9,44.02,64.96,16
13826,2020,33,0.457,295.4,86.72,42.47,64.6,16
13827,2020,34,0.449,294.8,86.73,41.44,64.08,16
13828,2020,35,0.439,293.93,86.29,38.36,62.32,16
13829,2020,36,0.428,292.99,87.18,31.46,59.32,16
13830,2020,37,0.411,291.57,85.9,28.97,57.43,16
13831,2020,38,0.386,290.29,82.31,26.56,54.44,16
13832,2020,39,0.362,288.99,79.43,22.27,50.85,16
13833,2020,40,0.331,286.87,73.29,25.73,49.51,16
13834,2020,41,0.29,283.83,64.78,34.68,49.73,16
13835,2020,42,0.255,281.1,60.02,38.44,49.23,16
13836,2020,43,0.227,278.79,57.82,37.14,47.48,16
13837,2020,44,0.194,276.4,53.32,32.96,43.14,16
13838,2020,45,0.17,274.56,52.43,30.5,41.46,16
13839,2020,46,0.161,273.96,57.79,26.13,41.96,16
13840,2020,47,0.155,273.32,65.29,22.73,44.01,16
13841,2020,48,0.14,272.05,64.87,23.62,44.25,16
13842,2020,49,0.128,270.67,62.08,23.51,42.8,16
13843,2020,50,0.123,269.82,63.11,19.18,41.15,16
13844,2020,51,0.114,269.08,61.42,15.5,38.46,16
13845,2020,52,0.104,268.06,58.64,16.72,37.68,16
